	baseMean	log2FoldChange	lfcSE	pvalue	padj
FGBKPADF_00052	2680.46590813922	-0.00247205347783521	0.0432878166075716	0.843466503566996	0.985674436639501
FGBKPADF_00053	2806.13741080738	0.00030233835605198	0.047219828765815	0.976639562966627	0.997068986083689
FGBKPADF_00054	4276.73862381683	0.0277056389426357	0.0537418458874431	0.101104429466713	0.630907803002616
FGBKPADF_00055	9179.36048098296	0.0259670424746768	0.0487177795691418	0.138823684089766	0.704852997097117
FGBKPADF_00056	91.7956495056944	-0.0203073527621721	0.0719001464356505	0.0833750065961389	NA
FGBKPADF_00057	41.9031925376617	0.00418597719925497	0.05358426950922	0.606797757756856	NA
FGBKPADF_00058	25.8131028023438	-0.0492664855659448	0.164973325943262	0.00574468188253119	NA
FGBKPADF_00059	212.939541215557	-0.0335688666859047	0.0730008888068768	0.0393606626548393	0.445621897550573
FGBKPADF_00060	10795.6415985976	0.0409052625244352	0.0460415554068441	0.055842801848378	0.509432426671307
FGBKPADF_00061	1262.97046732402	0.00540433674749824	0.0337063835734035	0.703754152858139	0.962435482352658
FGBKPADF_00062	51.5622981248568	-0.0171372967194296	0.093640051525697	0.039591877380133	NA
FGBKPADF_00063	142.824930661316	-0.00452826279847312	0.0465848613030843	0.684851252184773	0.959922337695185
FGBKPADF_00064	3150.34037308754	-0.0121477407209236	0.0316242750845591	0.390244666337155	0.880417212194606
FGBKPADF_00065	12886.6419688417	-0.112684448861522	0.0375813341888091	0.000180298866946013	0.027438209387966
FGBKPADF_00066	6217.33858644566	-0.0470335557684246	0.0558021220379986	0.0379118364060567	0.437750655579523
FGBKPADF_00067	2069.82482596785	0.0182682296315407	0.0434961207155512	0.258343451209207	0.821196760538792
FGBKPADF_00068	4596.46869680456	0.0537807149716262	0.0527437436847104	0.0277588123637723	0.377986665287561
FGBKPADF_00069	455.795936303498	0.0313007431097475	0.0522433309440419	0.0915865686968801	0.602177107561973
FGBKPADF_00070	24.5666754763154	0.000693640251238387	0.0549237252364831	0.921581512224764	NA
FGBKPADF_00071	10.2541781627435	0.000559875703571702	0.0601762069681343	0.917770847347505	NA
FGBKPADF_00072	2253.52921721079	-0.00318270099868225	0.0277887605405515	0.803981838255146	0.978632206541594
FGBKPADF_00073	72.9946579806692	0.00461974586248063	0.0489295760747011	0.644728457472411	NA
FGBKPADF_00074	11465.084221979	0.00969033974439095	0.0263546198236249	0.424290791083981	0.896799119350863
FGBKPADF_00079	5700.95126888521	-0.0154995859831016	0.0406989669010423	0.326206106097334	0.846949849999087
FGBKPADF_00080	13100.1941863381	-0.0911875505996027	0.0666967032313756	0.00330961869170615	0.153897269164336
FGBKPADF_00081	12215.2971582811	-0.0242503471563583	0.047769824698119	0.158101951669517	0.72216929630523
FGBKPADF_00082	10321.5773392571	-0.0187902204910783	0.0457674021560273	0.235673179596146	0.805455747992917
FGBKPADF_00083	5979.09401628071	-0.00843203614874713	0.0422277126430277	0.5435479104513	0.920484777031337
FGBKPADF_00084	5139.2788452934	-0.0218777343161232	0.049772655956918	0.166200404608151	0.731652675346018
